Country,SalesRep_Code,UserKey_4Map
PH,CHCMIN04,PH_CHCMIN04
PH,CHCSL01,PH_CHCSL01
PH,CHC5NAT04,PH_CHC5NAT04
PH,CFXNATL01,PH_CFXNATL01
PH,CFXNATL05,PH_CFXNATL05
PH,CHCMIN07,PH_CHCMIN07
PH,CHCDERM05,PH_CHCDERM05
PH,CHCDERM03,PH_CHCDERM03
PH,CHCVIS04,PH_CHCVIS04
PH,CHCSEGMA05,PH_CHCSEGMA05
PH,CHCNL03,PH_CHCNL03
PH,CHCNWGMA02,PH_CHCNWGMA02
PH,CHCDERM06,PH_CHCDERM06
PH,CHCDERM04,PH_CHCDERM04
PH,CHCSEGMA08,PH_CHCSEGMA08
PH,CHCSEGMA09,PH_CHCSEGMA09
PH,CHCNL02,PH_CHCNL02
PH,CHCSL03,PH_CHCSL03
PH,CHCSL07,PH_CHCSL07
PH,KLNATL08,PH_KLNATL08
PH,CHCNWGMA04,PH_CHCNWGMA04
PH,CHC_HA,PH_CHC_HA
PH,CHCMIN05,PH_CHCMIN05
PH,CHCVIS05,PH_CHCVIS05
PH,CHCNWGMA03,PH_CHCNWGMA03
PH,CHCVIS06,PH_CHCVIS06
PH,CHCNL08,PH_CHCNL08
PH,CHCNWGMA08,PH_CHCNWGMA08
PH,KLNATL07,PH_KLNATL07
PH,CHCNWGMA07,PH_CHCNWGMA07
PH,CHC4NAT05,PH_CHC4NAT05
PH,CHCNL01,PH_CHCNL01
PH,CHCVIS03,PH_CHCVIS03
PH,CHCNWGMA06,PH_CHCNWGMA06
PH,CHCDERM07,PH_CHCDERM07
PH,CHC4NAT02,PH_CHC4NAT02
PH,IMMU05,PH_IMMU05
PH,IMMU01,PH_IMMU01
PH,IMMU03,PH_IMMU03
PH,ONCONATL02,PH_ONCONATL02
PH,ONCONATL01,PH_ONCONATL01
PH,IMMU04,PH_IMMU04
PH,ABNATL04,PH_ABNATL04
PH,AONATL02,PH_AONATL02
PH,AONATL01,PH_AONATL01
PH,AONATL03,PH_AONATL03
PH,ABNATL01,PH_ABNATL01
PH,APNATL01,PH_APNATL01
PH,AONATL05,PH_AONATL05
PH,APNATL02,PH_APNATL02
PH,AONATL06,PH_AONATL06
PH,APNATL05,PH_APNATL05
PH,ABNATL02,PH_ABNATL02
PH,APNATL06,PH_APNATL06
PH,AONATL07,PH_AONATL07
PH,APNATL03,PH_APNATL03
PH,ABNATL06,PH_ABNATL06
PH,APNATL04,PH_APNATL04
PH,AONATL04,PH_AONATL04
PH,ABNATL03,PH_ABNATL03
PH,GAS_HA,PH_GAS_HA
PH,GASNATL05,PH_GASNATL05
PH,CFXNATL07,PH_CFXNATL07
PH,GASNATL08,PH_GASNATL08
PH,GASNATL03,PH_GASNATL03
PH,GASNATL02,PH_GASNATL02
PH,KLNATL05,PH_KLNATL05
PH,CVISMIN01,PH_CVISMIN01
PH,GASNATL205,PH_GASNATL205
PH,GASNATL04,PH_GASNATL04
PH,CFXNATL04,PH_CFXNATL04
PH,PHARMAHEX06,PH_PHARMAHEX06
PH,PHARMAHEX01,PH_PHARMAHEX01
PH,PHARMAHEX02,PH_PHARMAHEX02
PH,PHARMAHEX_HA,PH_PHARMAHEX_HA
PH,PHARMAHEX08,PH_PHARMAHEX08
PH,PHARMAHEX09,PH_PHARMAHEX09
PH,PHARMAHEX03,PH_PHARMAHEX03
PH,PHARMAHEX07,PH_PHARMAHEX07
PH,PHARMAHEX10,PH_PHARMAHEX10
PH,PHARMAHEX05,PH_PHARMAHEX05
PH,PHARMAHEX04,PH_PHARMAHEX04
PH,ABVNATL06,PH_ABVNATL06
PH,HAKNATL,PH_HAKNATL
PH,ONCONATL06,PH_ONCONATL06
PH,ABVNATL05,PH_ABVNATL05
PH,ONCONATL03,PH_ONCONATL03
PH,ONCONATL05,PH_ONCONATL05
PH,IMMU06,PH_IMMU06
PH,IMMU02,PH_IMMU02
PH,ABNATL05,PH_ABNATL05
PH,IMMU07,PH_IMMU07
PH,CSLNATL05,PH_CSLNATL05
PH,CVNATL01,PH_CVNATL01
PH,ONCONATL04,PH_ONCONATL04
PH,RH_HA,PH_RH_HA
PH,CVNATL03,PH_CVNATL03
PH,CVNATL02,PH_CVNATL02
MY,E908,MY_MR_E908
MY,M017,MY_MR_M017
MY,E510,MY_MR_E510
MY,E202,MY_MR_E202
MY,T302,MY_MR_T302
MY,M019,MY_MR_M019
MY,E705,MY_MR_E705
MY,T805,MY_MR_T805
MY,NETH,MY_MR_NETH
MY,E303,MY_MR_E303
MY,E307,MY_MR_E307
MY,T212,MY_MR_T212
MY,T311,MY_MR_T311
MY,T803,MY_MR_T803
MY,T80S,MY_MR_T80S
MY,K001,MY_MR_K001
MY,E201,MY_MR_E201
MY,E702,MY_MR_E702
MY,E710,MY_MR_E710
MY,T309,MY_MR_T309
MY,T30S,MY_MR_T30S
MY,T811,MY_MR_T811
MY,M005,MY_MR_M005
MY,M027,MY_MR_M027
MY,E701,MY_MR_E701
MY,T209,MY_MR_T209
MY,T308,MY_MR_T308
MY,T801,MY_MR_T801
MY,E704,MY_MR_E704
MY,M002,MY_MR_M002
MY,M006,MY_MR_M006
MY,E404,MY_MR_E404
MY,E709,MY_MR_E709
MY,T203,MY_MR_T203
MY,T306,MY_MR_T306
MY,T310,MY_MR_T310
MY,E405,MY_MR_E405
MY,T20S,MY_MR_T20S
MY,T307,MY_MR_T307
MY,T809,MY_MR_T809
MY,T812,MY_MR_T812
MY,M001,MY_MR_M001
MY,M003,MY_MR_M003
MY,M025,MY_MR_M025
MY,K002,MY_MR_K002
MY,E304,MY_MR_E304
MY,E706,MY_MR_E706
MY,E903,MY_MR_E903
MY,T807,MY_MR_T807
MY,T813,MY_MR_T813
MY,M010,MY_MR_M010
MY,E403,MY_MR_E403
MY,T806,MY_MR_T806
MY,M012,MY_MR_M012
MY,M013,MY_MR_M013
MY,M024,MY_MR_M024
MY,E904,MY_MR_E904
MY,T301,MY_MR_T301
MY,M023,MY_MR_M023
MY,E112,MY_MR_E112
MY,E308,MY_MR_E308
MY,E305,MY_MR_E305
MY,T207,MY_MR_T207
MY,E708,MY_MR_E708
MY,E9PS,MY_MR_E9PS
MY,T304,MY_MR_T304
MY,M007,MY_MR_M007
MY,M009,MY_MR_M009
MY,E703,MY_MR_E703
MY,E905,MY_MR_E905
MY,E306,MY_MR_E306
MY,E906,MY_MR_E906
MY,T202,MY_MR_T202
MY,E407,MY_MR_E407
MY,T802,MY_MR_T802
MY,M011,MY_MR_M011
MY,E802,MY_MR_E802
MY,E408,MY_MR_E408
MY,E401,MY_MR_E401
MY,M021,MY_MR_M021
MY,E807,MY_MR_E807
MY,E301,MY_MR_E301
MY,T208,MY_MR_T208
MY,T205,MY_MR_T205
MY,E402,MY_MR_E402
MY,T305,MY_MR_T305
MY,E902,MY_MR_E902
MY,E310,MY_MR_E310
MY,P105,MY_MR_P105
MY,M020,MY_MR_M020
MY,M018,MY_MR_M018
MY,M004,MY_MR_M004
MY,T808,MY_MR_T808
MY,M026,MY_MR_M026
MY,E203,MY_MR_E203
MY,E204,MY_MR_E204
MY,E406,MY_MR_E406
MY,E801,MY_MR_E801
MY,P103,MY_MR_P103
MY,M015,MY_MR_M015
MY,E207,MY_MR_E207
MY,E901,MY_MR_E901
MY,E804,MY_MR_E804
MY,Z101,MY_MR_Z101
MY,M008,MY_MR_M008
MY,E302,MY_MR_E302
MY,E809,MY_MR_E809
MY,E409,MY_MR_E409
MY,T201,MY_MR_T201
MY,T204,MY_MR_T204
MY,T211,MY_MR_T211
MY,T206,MY_MR_T206
MY,T210,MY_MR_T210
MY,T303,MY_MR_T303
MY,NTRD,MY_MR_NTRD
MY,E205,MY_MR_E205
MY,T409,MY_MR_T409
MY,T411,MY_MR_T411
MY,T401,MY_MR_T401
MY,T412,MY_MR_T412
MY,T413,MY_MR_T413
MY,T404,MY_MR_T404
MY,T406,MY_MR_T406
MY,T408,MY_MR_T408
MY,T407,MY_MR_T407
MY,T402,MY_MR_T402
MY,K004,MY_MR_K004
MY,E508,MY_MR_E508
MY,Z104,MY_MR_Z104
MY,E113,MY_MR_E113
MY,E115,MY_MR_E115
MY,P106,MY_MR_P106
MY,Z105,MY_MR_Z105
MY,E805,MY_MR_E805
MY,E806,MY_MR_E806
MY,E810,MY_MR_E810
MY,E812,MY_MR_E812
MY,E111,MY_MR_E111
MY,E803,MY_MR_E803
MY,P104,MY_MR_P104
MY,E11S,MY_MR_E11S
MY,Z103,MY_MR_Z103
MY,P13S,MY_MR_P13S
MY,E502,MY_MR_E502
MY,E813,MY_MR_E813
MY,E114,MY_MR_E114
MY,Z107,MY_MR_Z107
MY,E808,MY_MR_E808
MY,K005,MY_MR_K005
MY,M014,MY_MR_M014
MY,T810,MY_MR_T810
MY,MPS1,MY_MR_MPS1
MY,M022,MY_MR_M022
MY,E504,MY_MR_E504
MY,M028,MY_MR_M028
MY,K006,MY_MR_K006
MY,MSS1,MY_MR_MSS1
MY,M029,MY_MR_M029
MY,E3PS,MY_MR_E3PS
MY,E707,MY_MR_E707
MY,K012,MY_MR_K012
MY,E907,MY_MR_E907
MY,P101,MY_MR_P101
MY,E2PS,MY_MR_E2PS
MY,E506,MY_MR_E506
MY,P102,MY_MR_P102
MY,Z10PS,MY_MR_Z10PS
MY,E811,MY_MR_E811
MY,E501,MY_MR_E501
MY,E509,MY_MR_E509
MY,K003,MY_MR_K003
MY,E7PS,MY_MR_E7PS
MY,E4PS,MY_MR_E4PS
MY,P13PS,MY_MR_P13PS
MY,E505,MY_MR_E505
MY,T405,MY_MR_T405
MY,E8PS,MY_MR_E8PS
MY,Z102,MY_MR_Z102
MY,E503,MY_MR_E503
MY,Z106,MY_MR_Z106
MY,K007,MY_MR_K007
MY,K011,MY_MR_K011
MY,K008,MY_MR_K008
MY,K009,MY_MR_K009
MY,M016,MY_MR_M016
MY,K010,MY_MR_K010
MY,E9CS,MY_MR_E9CS
MY,E109,MY_MR_E109
TW,BJC1,TW_BJC1
TW,BJS2,TW_BJS2
TW,BJS8,TW_BJS8
TW,BJN6,TW_BJN6
TW,BJS5,TW_BJS5
TW,XXBU8,TW_XXBU8
TW,XXBU4,TW_XXBU4
TW,BFS7,TW_BFS7
TW,BJS7,TW_BJS7
TW,BJN2,TW_BJN2
TW,BJN3,TW_BJN3
TW,BFN2,TW_BFN2
TW,BFR4,TW_BFR4
TW,BBS5,TW_BBS5
TW,BFC3,TW_BFC3
TW,BJC4,TW_BJC4
TW,BFC5,TW_BFC5
TW,BFC6,TW_BFC6
TW,BFN6,TW_BFN6
TW,BU10_N3,TW_BU10_N3
TW,BFBUM,TW_BFBUM
TW,BFC2,TW_BFC2
TW,BBS1,TW_BBS1
TW,BU10_N2,TW_BU10_N2
TW,BJN7,TW_BJN7
TW,BJS6,TW_BJS6
TW,BFC7,TW_BFC7
TW,BAW2,TW_BAW2
TW,BJN5,TW_BJN5
TW,BAL1,TW_BAL1
TW,BJY3,TW_BJY3
TW,BJS3,TW_BJS3
TW,BU11_S1,TW_BU11_S1
TW,BIDG,TW_BIDG
TW,BIEI,TW_BIEI
TW,BIAJ,TW_BIAJ
TW,BJZD,TW_BJZD
TW,BIDH,TW_BIDH
TW,BAL2,TW_BAL2
TW,BBC1,TW_BBC1
TW,BBN3,TW_BBN3
TW,BBN4,TW_BBN4
TW,BJN8,TW_BJN8
TW,BIBE,TW_BIBE
TW,BIEH,TW_BIEH
TW,BIAE,TW_BIAE
TW,BBN5,TW_BBN5
TW,BBS6,TW_BBS6
TW,BAK2,TW_BAK2
TW,BIDF,TW_BIDF
TW,BBN1,TW_BBN1
TW,BBN2,TW_BBN2
TW,BBS3,TW_BBS3
TW,BIDJ,TW_BIDJ
TW,BAK1,TW_BAK1
TW,BBN6,TW_BBN6
TW,BFS2,TW_BFS2
TW,BU11_N2,TW_BU11_N2
TW,BU10_S1,TW_BU10_S1
TW,BJX4,TW_BJX4
TW,BFC8,TW_BFC8
TW,BICE,TW_BICE
TW,BU10_C3,TW_BU10_C3
TW,BU11_C2,TW_BU11_C2
TW,BJX2,TW_BJX2
TW,BBC2,TW_BBC2
TW,BBS7,TW_BBS7
TW,BFN4,TW_BFN4
TW,BU11_N3,TW_BU11_N3
TW,BIAH,TW_BIAH
TW,BIBG,TW_BIBG
TW,BJZ1,TW_BJZ1
TW,BJZ3,TW_BJZ3
TW,BIAF,TW_BIAF
TW,BAW1,TW_BAW1
TW,BFN7,TW_BFN7
TW,BU10_S2,TW_BU10_S2
TW,BU11_N1,TW_BU11_N1
TW,BIDP,TW_BIDP
TW,BJE3,TW_BJE3
TW,BIBF,TW_BIBF
TW,BJX1,TW_BJX1
TW,BU10_C2,TW_BU10_C2
TW,BU10_KA,TW_BU10_KA
TW,BU10_N4,TW_BU10_N4
TW,BICF,TW_BICF
TW,BU10_N1,TW_BU10_N1
TW,BJX3,TW_BJX3
TW,BJY1,TW_BJY1
TW,BHN1,TW_BHN1
TW,BHS1,TW_BHS1
TW,BHS7,TW_BHS7
TW,BHN5,TW_BHN5
TW,BHC4,TW_BHC4
TW,BHN2,TW_BHN2
TW,BHN3,TW_BHN3
TW,BHN6,TW_BHN6
TW,BHC3,TW_BHC3
TW,BHC2,TW_BHC2
TW,BHS2,TW_BHS2
TW,BHN4,TW_BHN4
TW,BHN7,TW_BHN7
TW,BHS5,TW_BHS5
TW,BHS3,TW_BHS3
TW,XXBU6,TW_XXBU6
TW,BHC1,TW_BHC1
TW,BHS6,TW_BHS6
TW,BFN3,TW_BFN3
TW,BFR1,TW_BFR1
TW,BFR5,TW_BFR5
TW,BFS5,TW_BFS5
TW,BFS8,TW_BFS8
TW,BFR3,TW_BFR3
TW,BFS1,TW_BFS1
TW,BFS3,TW_BFS3
TW,BFS6,TW_BFS6
TW,BFSA,TW_BFSA
TW,BFR7,TW_BFR7
TW,BFN1,TW_BFN1
TW,BFR6,TW_BFR6
TW,BFR2,TW_BFR2
TW,BFSC,TW_BFSC
TW,BFSB,TW_BFSB
TW,BFS4,TW_BFS4
TW,BFC4,TW_BFC4
TW,BFN5,TW_BFN5
TW,BFC1,TW_BFC1
TW,BJY2,TW_BJY2
TW,BJN4,TW_BJN4
TW,BJZ2,TW_BJZ2
TW,BU10_C1,TW_BU10_C1
TW,BU10_S3,TW_BU10_S3
TW,BIEA,TW_BIEA
TW,BIDM,TW_BIDM
TW,BI00,TW_BI00
TW,BIDD,TW_BIDD
TW,BICB,TW_BICB
TW,BIBD,TW_BIBD
TW,BIDE,TW_BIDE
TW,BIEC,TW_BIEC
TW,BIDK,TW_BIDK
TW,BIAC,TW_BIAC
TW,BIBA,TW_BIBA
TW,BICC,TW_BICC
TW,BIDB,TW_BIDB
TW,BIBC,TW_BIBC
TW,BIDN,TW_BIDN
TW,BIEJ,TW_BIEJ
TW,BIBJ,TW_BIBJ
TW,BIEL,TW_BIEL
TW,BIAA,TW_BIAA
TW,BIDC,TW_BIDC
TW,BIBB,TW_BIBB
TW,BICA,TW_BICA
TW,BIEE,TW_BIEE
TW,BIBI,TW_BIBI
TW,BJE1,TW_BJE1
TW,BIEF,TW_BIEF
TW,BIEG,TW_BIEG
TW,BU11_KA,TW_BU11_KA
TW,BHS4,TW_BHS4
TW,BJX5,TW_BJX5
TW,BIAI,TW_BIAI
TW,BIEB,TW_BIEB
TW,BIAB,TW_BIAB
TW,BIDA,TW_BIDA
TW,BICH,TW_BICH
TW,BIEK,TW_BIEK
TW,BJAD,TW_BJAD
TW,BU11_S2,TW_BU11_S2
TW,BICI,TW_BICI
TW,BICD,TW_BICD
TW,BIDO,TW_BIDO
TW,BIED,TW_BIED
TW,BU11_C1,TW_BU11_C1
TW,BBBUM,TW_BBBUM
TW,BJB0,TW_BJB0
TW,XXBU1,TW_XXBU1
SG,NETH,SG_MR_NETH
SG,E005,SG_MR_E005
SG,E002,SG_MR_E002
SG,T403,SG_MR_T403
SG,ALCO1,SG_MR_ALCO1
SG,Z2G2,SG_MR_Z2G2
SG,E003,SG_MR_E003
SG,T406,SG_MR_T406
SG,E013,SG_MR_E013
SG,T103,SG_MR_T103
SG,E010,SG_MR_E010
SG,T301,SG_MR_T301
SG,ZZ3,SG_MR_ZZ3
SG,T303,SG_MR_T303
SG,E008,SG_MR_E008
SG,ZZ2,SG_MR_ZZ2
SG,T402,SG_MR_T402
SG,T302,SG_MR_T302
SG,E015,SG_MR_E015
SG,ALCO2,SG_MR_ALCO2
SG,TLS1,SG_MR_TLS1
SG,TLS3,SG_MR_TLS3
SG,E006,SG_MR_E006
SG,E007,SG_MR_E007
BN,BNGSK2,BN_MR_B101
SG,T203,SG_MR_T203
SG,E004,SG_MR_E004
SG,NTRD,SG_MR_NTRD
SG,E001,SG_MR_E001
SG,T201,SG_MR_T201
SG,E009,SG_MR_E009
SG,T202,SG_MR_T202
SG,T109,SG_MR_T109
SG,T102,SG_MR_T102
SG,T101,SG_MR_T101
SG,T106,SG_MR_T106
SG,T104,SG_MR_T104
SG,E011,SG_MR_E011
SG,E012,SG_MR_E012
SG,TLS2,SG_MR_TLS2
BN,BNLIL1,BN_MR_B201
SG,ESS1,SG_MR_ESS1
BN,BNGSK1,BN_MR_B102
SG,T10S,SG_MR_T10S
SG,T40S,SG_MR_T40S
BN,BNABB1,BN_MR_B301
SG,T30S,SG_MR_T30S
SG,E016,SG_MR_E016
SG,GSK,SG_MR_GSK
SG,T20S,SG_MR_T20S
SG,ZE0,SG_MR_ZE0
SG,T305,SG_MR_T305
SG,ESS4,SG_MR_ESS4
SG,ESS9,SG_MR_ESS9
